date,open,high,low,close,volume
2024-10-18,0.343172,0.353,0.3424,0.3506,19410998.815727614
2024-10-19,0.3507,0.357,0.3491,0.3513,10940842.013326608
2024-10-20,0.351381,0.366,0.3481,0.3649,17247103.847590644
2024-10-21,0.365,0.37373,0.353,0.3607,28745429.936784197
2024-10-22,0.3607,0.36816,0.3549,0.3641,22810701.165274
2024-10-23,0.364253,0.3693,0.342001,0.3493,26416395.351315793
2024-10-24,0.3495,0.35485,0.3395,0.3463,28642658.23615293
2024-10-25,0.34631,0.34724,0.313165,0.3261,40055214.170765966
2024-10-26,0.3261,0.3346,0.320084,0.3334,20007126.20286706
2024-10-27,0.3334,0.34249,0.3304,0.3394,10565796.79844081
2024-10-28,0.3395,0.3482,0.33,0.3434,20798242.893204313
2024-10-29,0.3435,0.3569,0.3425,0.3562,28896146.776408423
2024-10-30,0.355733,0.36455,0.3505,0.355,25876081.576777425
2024-10-31,0.355043,0.3612,0.34006,0.3413,22541987.09117342
2024-11-01,0.341307,0.36191,0.3337,0.3574,27551288.05906081
2024-11-02,0.357282,0.36427,0.3451,0.3481,14774511.218798917
2024-11-03,0.3482,0.3483,0.3273,0.3338,19850352.647355154
2024-11-04,0.3341,0.33686,0.32,0.3262,21169182.613466248
2024-11-05,0.3263,0.33847,0.3259,0.3335,20312772.97086306
2024-11-06,0.333626,0.36601,0.3335,0.3633,61299534.843489215
2024-11-07,0.3635,0.4071,0.3616,0.4069,72146672.38981883
2024-11-08,0.407,0.4592,0.40369,0.4451,122622597.46711205
2024-11-09,0.4451,0.498627,0.427329,0.496583,58525030.20232886
2024-11-10,0.4972,0.6899,0.48769,0.5902,318698595.61628807
2024-11-11,0.5909,0.62674,0.5643,0.6139,171049138.90908727
2024-11-12,0.6142,0.655,0.5556,0.5715,173343449.74416366
2024-11-13,0.5716,0.6108,0.51956,0.5791,147292183.16493547
2024-11-14,0.579,0.6,0.541452,0.579,100132499.53167254
2024-11-15,0.57926,0.708097,0.574602,0.7073,246545556.88265193
