date,open,high,low,close,volume
2024-09-28,0.4334,0.44,0.4163,0.4241,5426996.786842608
2024-09-29,0.424,0.4266,0.4128,0.4213,3970278.208784398
2024-09-30,0.4214,0.4223,0.3933,0.3959,5221315.444110526
2024-10-01,0.3959,0.40559,0.3661,0.3759,7914752.437513751
2024-10-02,0.3759,0.38763,0.3679,0.3734,4739409.354765273
2024-10-03,0.3732,0.37911,0.363,0.3758,6572050.134879992
2024-10-04,0.3758,0.3869,0.3747,0.3837,4712666.405673426
2024-10-05,0.3837,0.38619,0.3758,0.3788,1779154.861758352
2024-10-06,0.3788,0.385,0.377,0.3827,2244642.1735806786
2024-10-07,0.3821,0.39016,0.3729,0.3739,3766054.448015457
2024-10-08,0.374,0.37958,0.37,0.376,4240279.899875253
2024-10-09,0.3763,0.3851,0.361,0.3667,5191160.696648721
2024-10-10,0.3667,0.3695,0.36,0.3679,3059945.2448618864
2024-10-11,0.3678,0.3748,0.36505,0.373,2466630.6029603668
2024-10-12,0.373,0.3756,0.36827,0.3714,1790627.0650827002
2024-10-13,0.3714,0.37209,0.3608,0.3659,2438451.1638133475
2024-10-14,0.3659,0.3776,0.363,0.3759,4546130.372020739
2024-10-15,0.376,0.38514,0.3611,0.3698,5112941.036952697
2024-10-16,0.3707,0.3803,0.36424,0.3713,3627132.214355374
2024-10-17,0.3712,0.38029,0.3609,0.3658,2833358.9797983402
2024-10-18,0.3656,0.37552,0.3641,0.3695,3405875.4355286434
2024-10-19,0.3696,0.383,0.3649,0.3714,3151759.662061367
2024-10-20,0.3717,0.3995,0.36487,0.3852,4131224.629202015
2024-10-21,0.3847,0.38915,0.3654,0.3707,4429401.191176326
2024-10-22,0.3707,0.38474,0.3611,0.366,3620508.824926295
2024-10-23,0.3661,0.37479,0.3455,0.3548,6234412.5192130115
2024-10-24,0.3551,0.368,0.33244,0.3557,3721652.3239900805
2024-10-25,0.3558,0.3565,0.3055,0.3216,12369036.903765114
2024-10-26,0.3213,0.33562,0.3178,0.3286,4608528.772557857
2024-10-27,0.3285,0.3397,0.3232,0.3301,5153236.608944113
2024-10-28,0.3299,0.33562,0.3126,0.3255,5655862.338952649
2024-10-29,0.3254,0.34471,0.31572,0.3344,7407619.058826149
2024-10-30,0.3346,0.33925,0.325,0.3321,6042311.8796278015
2024-10-31,0.3321,0.33608,0.315,0.3204,5089828.874669124
2024-11-01,0.3199,0.3302,0.31001,0.3179,3811698.1565230195
2024-11-02,0.3178,0.3332,0.3001,0.3126,4146162.22060174
2024-11-03,0.3126,0.3138,0.28625,0.3004,5025189.153919758
2024-11-04,0.3004,0.30489,0.2835,0.2916,5781815.478627331
2024-11-05,0.2918,0.31151,0.28606,0.3031,5428800.42646704
2024-11-06,0.3032,0.34462,0.3032,0.3343,11584867.577234695
2024-11-07,0.3341,0.37222,0.32962,0.3458,11162562.695482358
2024-11-08,0.346,0.42164,0.3389,0.3923,23148669.297675144
2024-11-09,0.3928,0.3972,0.37008,0.3854,15765318.380371032
2024-11-10,0.3856,0.4261,0.354,0.4072,31226583.55331286
2024-11-11,0.4074,0.4301,0.39451,0.4285,21465837.78626392
2024-11-12,0.4285,0.4472,0.3684,0.4006,22613528.59374345
2024-11-13,0.4006,0.40535,0.3608,0.3788,20812703.985130683
2024-11-14,0.3764,0.38857,0.3533,0.3579,14920397.935049543
2024-11-15,0.3579,0.3796,0.34548,0.3717,12670729.26870292
2024-11-16,0.3717,0.4395,0.3691,0.4247,27942470.883784264
2024-11-17,0.3969,0.43528,0.3694,0.3997,1590717.825907667
2024-11-18,0.4445,0.461,0.4332,0.4572,3791564.5470755175
2024-11-19,0.4357,0.44053,0.4246,0.433,2648931.1401635786
2024-11-20,0.4268,0.44576,0.4264,0.4317,1760464.670384635
2024-11-21,0.43572,0.4642,0.41641,0.4542,14203106.869910818
2024-11-22,0.4537,0.4955,0.43956,0.4948,26673407.287442245
2024-11-23,0.4951,0.65,0.4655,0.5714,59387775.79231786
2024-11-24,0.5712,0.6026,0.5,0.5756,660664.0
2024-11-25,0.5758,0.625,0.5382,0.5475,26017855.25418472
2024-11-26,0.5467,0.56717,0.4956,0.5277,16818818.943179276
2024-11-27,0.5282,0.613,0.5148,0.5813,15010878.611605065
2024-11-28,0.581,0.59,0.532,0.5628,8565419.292741697
2024-11-29,0.5634,0.6,0.55217,0.5835,12810477.888106132
2024-11-30,0.5834,0.6177,0.568,0.5972,16716342.660940308
2024-12-01,0.5972,0.61452,0.5739,0.6027,15140576.220769504
2024-12-02,0.6029,0.657,0.5711,0.6569,32977183.305519
2024-12-03,0.6562,0.78,0.62985,0.7011,49060761.431702904
2024-12-04,0.7017,0.76709,0.6976,0.7097,20573953.773233127
2024-12-05,0.7087,0.72994,0.664,0.6809,26290122.559845693
2024-12-06,0.6808,0.72896,0.6603,0.7138,18586243.063619014
2024-12-07,0.7139,0.73521,0.6853,0.7002,9744869.687408444
2024-12-08,0.7,0.74114,0.6775,0.7026,10227377.596069135
2024-12-09,0.7026,0.7399,0.5202,0.6386,23424153.2817682
2024-12-10,0.5827,0.65,0.52,0.57808,21282940.724241126
2024-12-11,0.5806,0.64905,0.54342,0.6302,14489144.595924892
2024-12-12,0.6305,0.67335,0.60112,0.6246,13996140.675398858
2024-12-13,0.624,0.66212,0.6011,0.6216,8408180.19464403
2024-12-14,0.6216,0.63764,0.5842,0.6008,6581002.299435707
2024-12-15,0.6009,0.63,0.5806,0.6162,6109280.54709935
2024-12-16,0.6166,0.62873,0.558,0.5927,11685049.821776772
2024-12-17,0.5927,0.6075,0.5586,0.5665,10089211.37057956
2024-12-18,0.5666,0.60462,0.5031,0.5159,12574593.175348144
2024-12-19,0.5158,0.5354,0.45664,0.4744,15466400.387379518
2024-12-20,0.4805,0.5041,0.41,0.4991,12763147.785754703
2024-12-21,0.4991,0.56517,0.4636,0.4728,6069485.352072208
2024-12-22,0.4733,0.49054,0.4605,0.473,5006186.581820425
2024-12-23,0.4729,0.508,0.4609,0.5008,5370544.4274849035
2024-12-24,0.5005,0.53408,0.4889,0.5276,8751787.052479383
2024-12-25,0.528,0.52931,0.5052,0.5139,5796471.496852037
2024-12-26,0.5141,0.52172,0.471,0.4757,4398370.694358287
2024-12-27,0.4759,0.50016,0.471,0.4792,5620479.232708155
2024-12-28,0.4791,0.492,0.4719,0.4876,4678603.836410205
2024-12-29,0.4876,0.49233,0.4603,0.4649,4340840.866254922
2024-12-30,0.4642,0.4837,0.441,0.46,7641268.59016834
2024-12-31,0.4554,0.47565,0.4472,0.4505,6139616.923396717
2025-01-01,0.45674,0.47849,0.45117,0.47849,45536.128272180016
2025-01-02,0.47666,0.52271,0.47285,0.48467,94090.20934880999
2025-01-03,0.4834,0.54,0.47606,0.5189,6752240.128413759
2025-01-04,0.5195,0.537,0.49927,0.5224,6333181.527421078
2025-01-05,0.5228,0.53001,0.49054,0.516,4200038.933433493
2025-01-06,0.5173,0.5381,0.5017,0.5243,5636102.180152203
2025-01-07,0.5234,0.53201,0.45576,0.4696,5993289.910961246
2025-01-08,0.4698,0.50458,0.438,0.464,5343658.685151891
2025-01-09,0.4637,0.47298,0.4387,0.4495,8983774.89493127
2025-01-10,0.4494,0.4701,0.44345,0.4576,4732110.1843199
2025-01-11,0.4577,0.4701,0.449,0.4595,3492393.25771527
2025-01-12,0.4594,0.46973,0.4388,0.4499,3225231.580557839
2025-01-13,0.45,0.46125,0.40062,0.4393,8397327.635104725
2025-01-14,0.4394,0.45843,0.4368,0.4551,4373730.456549174
2025-01-15,0.4553,0.49,0.44491,0.4871,6529305.815441895
2025-01-16,0.4875,0.4888,0.44288,0.4732,6024217.747162596
2025-01-17,0.4734,0.67335,0.447,0.5068,8700607.093069706
2025-01-18,0.5073,0.53,0.4685,0.4826,8450856.108449956
2025-01-19,0.4824,0.49865,0.4285,0.4453,14559267.984013434
2025-01-20,0.4453,0.492,0.41,0.4415,12500422.749139985
2025-01-21,0.441,0.47272,0.4276,0.4528,6436073.62702253
2025-01-22,0.4528,0.46811,0.42987,0.4419,3999255.966870104
2025-01-23,0.4393,0.452,0.4294,0.44154,5908329.256545574
2025-01-24,0.4419,0.45107,0.4263,0.4326,6358537.365943843
2025-01-25,0.432,0.44546,0.4225,0.4344,3779666.0327985333
